Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Family_Members,Approved_status,Age,Employed_status
5033814,F,N,Y,0,135000,Working,Secondary Education,Married,House / apartment,2,0,36,Employed
5069007,M,Y,Y,0,337500,Working,Higher Education,Married,With parents,2,0,29,Employed
5052755,M,N,Y,0,225000,Working,Secondary Education,Civil marriage,House / apartment,2,0,29,Employed
5091778,M,N,Y,2,112500,Commercial associate,Secondary Education,Married,House / apartment,4,0,30,Employed
5149402,F,N,N,1,135000,Commercial associate,Secondary Education,Married,With parents,3,0,38,Employed
5146534,F,Y,N,1,67500,State servant,Secondary Education,Married,House / apartment,3,0,42,Employed
5096342,F,N,N,0,112500,Working,Secondary Education,Married,Municipal apartment,2,0,32,Employed
5095514,M,Y,Y,0,297000,Working,Secondary Education,Married,House / apartment,2,0,56,Employed
5048300,M,Y,N,1,180000,Commercial associate,Secondary Education,Married,House / apartment,3,1,30,Employed
5048301,M,Y,N,1,180000,Commercial associate,Secondary Education,Married,House / apartment,3,1,30,Employed
5088987,F,N,N,2,171000,Working,Secondary Education,Married,House / apartment,4,0,40,Employed
5054453,M,Y,Y,0,315000,Working,Higher Education,Married,House / apartment,2,0,49,Employed
5142547,F,Y,Y,0,157500,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,42,Employed
5010078,M,Y,N,2,157500,Working,Secondary Education,Married,Municipal apartment,4,0,34,Employed
5044818,F,N,Y,0,135000,Working,Higher Education,Single / not married,House / apartment,1,0,25,Employed
5044809,F,N,Y,0,135000,Working,Higher Education,Single / not married,House / apartment,1,0,25,Employed
5146079,F,N,Y,1,108000,Working,Secondary Education,Married,House / apartment,3,1,35,Employed
5022118,M,N,Y,0,315000,Working,Secondary Education,Married,House / apartment,2,0,54,Employed
5113082,F,N,Y,1,112500,Working,Higher Education,Single / not married,House / apartment,2,0,42,Employed
5090871,F,N,N,2,225000,Working,Secondary Education,Married,House / apartment,4,0,39,Employed
5024263,F,Y,N,0,202500,Commercial associate,Secondary Education,Married,Municipal apartment,2,0,58,Employed
5024636,F,N,Y,0,166500,Working,Secondary Education,Married,House / apartment,2,0,55,Employed
5062745,F,N,Y,0,157500,Working,Secondary Education,Married,House / apartment,2,0,41,Employed
5052731,F,N,Y,0,180000,Commercial associate,Secondary Education,Civil marriage,House / apartment,2,0,38,Employed
5135841,F,N,Y,1,36000,Working,Secondary Education,Married,House / apartment,3,0,34,Employed
5114438,F,N,Y,1,157500,Working,Secondary Education,Married,House / apartment,3,0,47,Employed
5115947,M,Y,Y,0,225000,Working,Secondary Education,Single / not married,House / apartment,1,0,26,Employed
5146410,M,N,Y,0,211500,Working,Secondary Education,Single / not married,House / apartment,1,0,28,Employed
5118108,M,Y,N,0,90000,Working,Secondary Education,Single / not married,House / apartment,1,0,23,Employed
5023781,M,N,Y,0,157500,Commercial associate,Higher Education,Civil marriage,House / apartment,2,1,49,Employed
5028802,F,N,N,2,112500,Working,Secondary Education,Married,House / apartment,4,0,43,Employed
5067345,F,Y,N,0,180000,Commercial associate,Secondary Education,Married,House / apartment,2,0,45,Employed
5085826,F,N,N,0,351000,Commercial associate,Higher Education,Married,House / apartment,2,0,59,Employed
5148932,M,Y,N,0,108000,Working,Secondary Education,Married,Office apartment,2,1,47,Employed
5148934,M,Y,N,0,108000,Working,Secondary Education,Married,Office apartment,2,1,47,Employed
5062286,M,N,Y,0,202500,Commercial associate,Secondary Education,Married,House / apartment,2,0,23,Employed
5023838,F,Y,N,0,315000,Commercial associate,Secondary Education,Civil marriage,House / apartment,2,0,54,Employed
5035431,M,Y,Y,0,166500,Working,Secondary Education,Single / not married,House / apartment,1,0,39,Employed
5089681,F,N,N,0,261000,Commercial associate,Incomplete Higher,Married,House / apartment,2,0,27,Employed
5022458,M,Y,Y,1,144000,Working,Secondary Education,Married,House / apartment,3,0,24,Employed
5099980,M,N,Y,0,90000,Working,Secondary Education,Separated,House / apartment,1,0,41,Employed
5054343,F,Y,N,0,225000,Working,Secondary Education,Married,House / apartment,2,0,57,Employed
5028547,M,Y,N,1,292500,Working,Secondary Education,Separated,House / apartment,2,0,35,Employed
5068648,M,N,Y,0,135000,Working,Secondary Education,Single / not married,With parents,1,0,31,Employed
5050655,F,N,N,0,112500,Working,Secondary Education,Married,House / apartment,2,0,40,Employed
5118541,F,N,Y,0,72000,Working,Secondary Education,Married,House / apartment,2,1,50,Employed
5095356,F,N,N,0,157500,Working,Secondary Education,Single / not married,With parents,1,0,25,Employed
5105137,F,N,Y,0,112500,Working,Secondary Education,Single / not married,House / apartment,1,0,27,Employed
5068548,M,Y,Y,0,117000,Commercial associate,Secondary Education,Married,House / apartment,2,0,53,Employed
5137365,M,Y,N,0,337500,Working,Secondary Education,Married,House / apartment,2,0,40,Employed
5112833,F,N,Y,1,90000,Working,Secondary Education,Separated,With parents,2,0,36,Employed
5024148,F,Y,N,0,180000,Working,Higher Education,Married,With parents,2,0,31,Employed
5018498,F,Y,Y,0,90000,Working,Secondary Education,Married,House / apartment,2,1,52,Employed
5018501,F,Y,Y,0,166500,Working,Secondary Education,Married,House / apartment,2,1,52,Employed
5018503,F,Y,Y,0,90000,Working,Secondary Education,Married,House / apartment,2,1,52,Employed
5078924,M,N,Y,0,270000,Working,Secondary Education,Married,House / apartment,2,0,44,Employed
5079016,M,Y,Y,2,380250,Commercial associate,Higher Education,Married,House / apartment,4,0,27,Employed
5079017,M,Y,Y,2,380250,Commercial associate,Higher Education,Married,House / apartment,4,0,27,Employed
5029256,M,Y,Y,2,225000,Working,Higher Education,Married,House / apartment,4,0,37,Employed
5135574,F,Y,Y,0,180000,Working,Secondary Education,Married,House / apartment,2,0,32,Employed
5091795,F,Y,N,1,90000,Working,Secondary Education,Married,House / apartment,3,0,42,Employed
5096604,F,Y,N,1,225000,Working,Higher Education,Civil marriage,House / apartment,3,0,37,Employed
5096609,F,Y,N,1,225000,Working,Higher Education,Civil marriage,House / apartment,3,0,37,Employed
5047789,F,Y,Y,0,225000,Commercial associate,Higher Education,Married,House / apartment,2,0,29,Employed
5047787,F,Y,Y,0,225000,Commercial associate,Higher Education,Married,House / apartment,2,0,29,Employed
5089596,M,Y,N,0,315000,Commercial associate,Secondary Education,Civil marriage,House / apartment,2,0,38,Employed
5116373,F,N,N,1,90000,Working,Secondary Education,Married,With parents,3,0,28,Employed
5069227,F,Y,Y,0,166500,Commercial associate,Secondary Education,Married,House / apartment,2,0,47,Employed
5068692,M,N,Y,0,148500,Working,Secondary Education,Single / not married,House / apartment,1,0,32,Employed
5069169,M,Y,Y,0,135000,Working,Secondary Education,Married,House / apartment,2,0,28,Employed
5143573,M,Y,N,0,157500,Working,Incomplete Higher,Married,With parents,2,0,25,Employed
5062334,F,N,N,0,94500,Working,Higher Education,Married,House / apartment,2,0,25,Employed
5033884,M,Y,Y,0,90000,Working,Secondary Education,Married,House / apartment,2,0,55,Employed
5052762,M,Y,Y,0,225000,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,32,Employed
5135636,M,Y,Y,0,195750,Working,Secondary Education,Married,House / apartment,2,1,52,Employed
5069257,F,Y,Y,1,67500,Working,Secondary Education,Married,House / apartment,3,0,35,Employed
5037247,M,Y,Y,2,112500,Working,Secondary Education,Married,House / apartment,4,0,33,Employed
5142972,M,N,N,1,180000,Working,Secondary Education,Single / not married,House / apartment,3,0,29,Employed
5126034,F,Y,Y,0,108000,Working,Secondary Education,Separated,House / apartment,1,0,47,Employed
5142361,M,Y,Y,1,112500,Working,Secondary Education,Married,House / apartment,3,1,44,Employed
5142362,M,Y,Y,1,112500,Working,Secondary Education,Married,House / apartment,3,1,44,Employed
5023831,F,N,Y,2,112500,Commercial associate,Secondary Education,Married,House / apartment,4,1,33,Employed
5113556,M,Y,Y,0,380250,Commercial associate,Secondary Education,Married,House / apartment,2,0,50,Employed
5088163,F,N,Y,0,270000,Working,Secondary Education,Single / not married,House / apartment,1,0,35,Employed
5088161,F,N,Y,0,270000,Working,Secondary Education,Single / not married,House / apartment,1,0,35,Employed
5113841,F,N,Y,0,135000,Commercial associate,Higher Education,Married,House / apartment,2,0,25,Employed
5146444,F,N,Y,0,135000,Working,Secondary Education,Widow,House / apartment,1,1,39,Employed
5146447,F,N,Y,0,135000,Working,Secondary Education,Widow,House / apartment,1,0,39,Employed
5100010,M,Y,N,0,202500,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5021303,M,N,N,1,380250,Pensioner,Higher Education,Married,With parents,3,1,24,Employed
5067893,M,Y,Y,0,292500,Working,Secondary Education,Married,Rented apartment,2,0,47,Employed
5135990,F,N,Y,1,380250,Commercial associate,Higher Education,Single / not married,House / apartment,2,1,29,Employed
5135991,F,N,Y,1,380250,Commercial associate,Higher Education,Single / not married,House / apartment,2,1,29,Employed
5046336,F,N,N,1,85500,Working,Secondary Education,Civil marriage,House / apartment,3,0,28,Employed
5051187,M,Y,N,0,135000,Working,Secondary Education,Single / not married,House / apartment,1,0,34,Employed
5113976,M,Y,N,0,270000,Working,Incomplete Higher,Married,House / apartment,2,0,33,Employed
5036219,F,N,Y,0,99000,Working,Secondary Education,Married,House / apartment,2,0,43,Employed
5118477,F,N,Y,0,180000,Working,Secondary Education,Married,House / apartment,2,0,48,Employed
5089760,M,Y,Y,0,180000,State servant,Higher Education,Single / not married,House / apartment,1,0,22,Employed
5097169,F,N,N,0,90000,Commercial associate,Secondary Education,Single / not married,House / apartment,1,0,29,Employed
5054307,M,N,N,1,135000,Working,Secondary Education,Married,House / apartment,3,0,28,Employed
5062688,M,Y,Y,0,247500,State servant,Secondary Education,Married,Municipal apartment,2,0,55,Employed
5091400,F,N,N,0,135000,Working,Secondary Education,Married,With parents,2,0,34,Employed
5061611,M,Y,Y,1,225000,Working,Secondary Education,Married,House / apartment,3,0,31,Employed
5051160,M,Y,N,1,135000,Working,Secondary Education,Married,House / apartment,3,1,26,Employed
5051161,M,Y,N,1,135000,Working,Secondary Education,Married,House / apartment,3,1,26,Employed
5125425,F,Y,Y,1,189000,Working,Lower Secondary,Married,House / apartment,3,0,45,Employed
5142584,M,Y,Y,0,301500,Working,Secondary Education,Married,Rented apartment,2,0,25,Employed
5116035,M,Y,Y,0,126000,Working,Higher Education,Single / not married,House / apartment,1,1,40,Employed
5116036,M,Y,Y,0,126000,Working,Higher Education,Single / not married,House / apartment,1,1,40,Employed
5090166,F,N,Y,1,380250,Commercial associate,Secondary Education,Single / not married,House / apartment,2,1,42,Employed
5048217,M,Y,Y,1,270000,Commercial associate,Secondary Education,Married,House / apartment,3,0,34,Employed
5041522,M,Y,Y,0,380250,Commercial associate,Higher Education,Separated,House / apartment,1,1,44,Employed
5041520,M,Y,Y,0,380250,Commercial associate,Higher Education,Separated,House / apartment,1,0,44,Employed
5024071,F,N,Y,0,180000,Working,Higher Education,Married,House / apartment,2,1,44,Employed
5105185,M,N,Y,0,180000,Working,Secondary Education,Married,House / apartment,2,0,44,Employed
5125399,M,Y,N,0,112500,Working,Secondary Education,Married,House / apartment,2,0,28,Employed
5009000,M,Y,Y,0,157500,Working,Secondary Education,Married,House / apartment,2,0,27,Employed
5100098,F,N,Y,0,90000,Working,Secondary Education,Married,House / apartment,2,0,30,Employed
5089320,F,Y,N,0,135000,Commercial associate,Higher Education,Married,House / apartment,2,0,32,Employed
5022612,M,Y,Y,1,202500,Working,Secondary Education,Married,House / apartment,3,0,28,Employed
5105550,F,N,Y,0,112500,Working,Higher Education,Married,With parents,2,0,26,Employed
5067187,F,N,Y,0,112500,Working,Higher Education,Married,House / apartment,2,0,31,Employed
5067182,F,N,Y,0,112500,Working,Higher Education,Married,House / apartment,2,0,31,Employed
5105291,F,N,N,0,112500,Working,Secondary Education,Widow,With parents,1,0,28,Employed
5091983,M,N,Y,0,112500,Commercial associate,Higher Education,Married,House / apartment,2,0,59,Employed
5036590,M,Y,Y,0,292500,Working,Higher Education,Married,House / apartment,2,1,58,Employed
5023816,F,Y,Y,1,225000,Commercial associate,Higher Education,Married,House / apartment,3,0,47,Employed
5009586,F,N,N,0,45000,Working,Secondary Education,Separated,House / apartment,1,0,39,Employed
5096169,F,N,N,0,112500,Commercial associate,Secondary Education,Married,House / apartment,2,0,54,Employed
5066865,F,N,Y,2,54000,Working,Secondary Education,Married,House / apartment,4,0,27,Employed
5041474,F,N,Y,0,90000,Commercial associate,Higher Education,Married,House / apartment,2,0,25,Employed
5065808,F,N,N,1,76500,Working,Higher Education,Married,House / apartment,3,0,44,Employed
5092021,F,N,Y,0,135000,Working,Secondary Education,Married,House / apartment,2,0,36,Employed
5092020,F,N,Y,0,135000,Working,Secondary Education,Married,House / apartment,2,0,36,Employed
5091651,F,Y,Y,1,252000,Commercial associate,Secondary Education,Separated,House / apartment,2,0,29,Employed
5038814,F,N,Y,0,247500,Commercial associate,Secondary Education,Married,House / apartment,2,0,53,Employed
5143560,M,N,N,2,202500,Working,Secondary Education,Married,With parents,4,0,30,Employed
5142953,M,N,N,1,202500,Working,Secondary Education,Separated,House / apartment,2,0,23,Employed
5118448,F,N,N,1,76500,Working,Secondary Education,Married,House / apartment,3,0,28,Employed
5048486,M,Y,Y,0,202500,Working,Secondary Education,Married,House / apartment,2,0,36,Employed
5116640,F,N,Y,1,202500,Working,Secondary Education,Married,House / apartment,3,0,43,Employed
5105878,F,N,N,1,380250,Commercial associate,Higher Education,Married,House / apartment,3,0,42,Employed
5054099,M,Y,N,2,202500,Working,Higher Education,Married,House / apartment,4,0,32,Employed
5054097,M,Y,N,2,202500,Working,Higher Education,Married,House / apartment,4,0,32,Employed
5068470,F,N,N,1,108000,Commercial associate,Secondary Education,Married,House / apartment,3,0,42,Employed
5046183,F,N,Y,2,115200,Commercial associate,Secondary Education,Married,House / apartment,4,0,41,Employed
5045611,F,N,Y,2,90000,Working,Secondary Education,Married,House / apartment,4,0,32,Employed
5114114,M,Y,N,0,157500,Working,Secondary Education,Separated,House / apartment,1,0,47,Employed
5114240,F,N,N,0,270000,Working,Secondary Education,Married,House / apartment,2,0,46,Employed
5009074,F,Y,Y,1,380250,State servant,Higher Education,Married,House / apartment,3,0,49,Employed
5117497,M,N,Y,0,90000,Commercial associate,Secondary Education,Civil marriage,House / apartment,2,0,45,Employed
5116809,F,N,Y,0,112500,Working,Secondary Education,Married,House / apartment,2,0,50,Employed
5065764,F,N,Y,0,90000,Working,Secondary Education,Single / not married,House / apartment,1,0,40,Employed
5065763,F,N,Y,0,90000,Working,Secondary Education,Single / not married,House / apartment,1,0,40,Employed
5028580,M,N,N,0,380250,Commercial associate,Higher Education,Married,House / apartment,2,1,55,Employed
5149946,F,N,Y,0,180000,Working,Higher Education,Married,House / apartment,2,0,61,Employed
5148748,F,Y,Y,1,135000,Commercial associate,Incomplete Higher,Civil marriage,House / apartment,3,0,31,Employed
5010864,M,Y,Y,1,380250,Commercial associate,Secondary Education,Married,House / apartment,3,1,50,Employed
5010868,M,Y,Y,1,380250,Pensioner,Secondary Education,Married,House / apartment,3,1,50,Employed
5010869,M,Y,Y,1,380250,Commercial associate,Secondary Education,Single / not married,House / apartment,1,1,50,Employed
5010865,M,Y,Y,1,380250,Commercial associate,Secondary Education,Married,House / apartment,3,0,50,Employed
5146429,M,Y,N,0,261000,Commercial associate,Incomplete Higher,Civil marriage,With parents,2,0,24,Employed
5095020,F,N,Y,0,225000,Commercial associate,Secondary Education,Civil marriage,House / apartment,2,0,36,Employed
5116714,F,N,N,0,135000,Commercial associate,Secondary Education,Separated,Municipal apartment,1,0,52,Employed
5033831,M,Y,Y,0,135000,Working,Higher Education,Civil marriage,House / apartment,2,0,53,Employed
5145694,M,Y,Y,0,225000,Working,Higher Education,Single / not married,With parents,1,0,26,Employed
5053089,F,N,N,0,175500,Working,Secondary Education,Single / not married,House / apartment,1,0,51,Employed
5091929,F,Y,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,50,Employed
5091280,M,N,Y,1,103500,Working,Secondary Education,Married,House / apartment,3,0,32,Employed
5033447,F,Y,N,0,112500,Commercial associate,Higher Education,Married,House / apartment,2,0,30,Employed
5150047,F,N,Y,0,283500,Working,Secondary Education,Married,House / apartment,2,0,49,Employed
5125928,M,N,Y,1,135000,Working,Secondary Education,Married,House / apartment,3,0,32,Employed
5118219,M,Y,N,0,270000,Working,Secondary Education,Civil marriage,House / apartment,2,0,42,Employed
5117561,F,N,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5024038,F,N,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5038751,M,Y,Y,2,157500,Commercial associate,Higher Education,Married,With parents,4,0,39,Employed
5148732,F,N,Y,1,157500,Working,Secondary Education,Separated,Municipal apartment,2,0,37,Employed
5125708,F,Y,Y,0,135000,Working,Lower Secondary,Married,House / apartment,2,1,45,Employed
5125716,F,Y,Y,0,135000,Working,Lower Secondary,Married,House / apartment,2,1,45,Employed
5125710,F,Y,Y,0,135000,Working,Lower Secondary,Married,House / apartment,2,0,45,Employed
5143019,M,N,N,0,270000,Working,Secondary Education,Married,With parents,2,0,32,Employed
5143025,M,N,N,0,270000,Working,Secondary Education,Married,With parents,2,0,32,Employed
5088503,M,Y,Y,0,72000,Working,Higher Education,Married,House / apartment,2,0,60,Employed
5088501,M,Y,Y,0,72000,Working,Higher Education,Married,House / apartment,2,0,60,Employed
5118038,F,N,N,2,121500,Working,Higher Education,Married,House / apartment,4,0,32,Employed
5113180,M,Y,Y,0,135000,Commercial associate,Higher Education,Civil marriage,House / apartment,2,0,48,Employed
5100430,M,Y,N,0,180000,Working,Secondary Education,Single / not married,House / apartment,1,1,45,Employed
5116594,M,Y,N,0,157500,Working,Higher Education,Married,House / apartment,2,0,43,Employed
5021490,M,N,Y,0,135000,Working,Secondary Education,Single / not married,House / apartment,1,0,29,Employed
5105056,M,Y,N,0,166500,Commercial associate,Higher Education,Single / not married,Municipal apartment,1,1,32,Employed
5112662,F,N,N,1,135000,Commercial associate,Secondary Education,Married,House / apartment,3,0,34,Employed
5135863,F,N,Y,2,67500,Working,Secondary Education,Married,House / apartment,4,0,33,Employed
5062031,F,Y,Y,0,225000,Working,Higher Education,Single / not married,House / apartment,1,0,27,Employed
5113406,M,Y,Y,0,380250,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,30,Employed
5113401,M,Y,Y,0,380250,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,30,Employed
5009744,F,Y,N,0,315000,Commercial associate,Higher Education,Married,House / apartment,2,1,37,Employed
5009749,F,Y,N,0,166500,Commercial associate,Higher Education,Married,House / apartment,2,1,37,Employed
5009752,F,Y,N,0,315000,Commercial associate,Higher Education,Married,House / apartment,2,1,37,Employed
5009754,F,Y,N,0,315000,Commercial associate,Higher Education,Married,House / apartment,2,1,37,Employed
5009746,F,Y,N,0,315000,Commercial associate,Higher Education,Married,House / apartment,2,1,42,Employed
5096527,F,N,N,0,135000,Working,Secondary Education,Widow,Co-op apartment,1,1,55,Employed
5096528,F,N,N,0,135000,Working,Secondary Education,Widow,Co-op apartment,1,1,55,Employed
5096796,M,Y,Y,0,337500,Working,Higher Education,Separated,House / apartment,1,0,36,Employed
5066627,M,Y,Y,0,157500,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5024258,M,N,Y,0,162000,Working,Secondary Education,Single / not married,House / apartment,1,0,31,Employed
5021373,F,N,Y,0,247500,Working,Higher Education,Married,House / apartment,2,0,61,Employed
5067832,F,Y,Y,0,315000,Working,Higher Education,Married,House / apartment,2,0,59,Employed
5105395,F,N,Y,0,135000,Working,Incomplete Higher,Single / not married,House / apartment,1,0,30,Employed
5067849,F,N,Y,0,180000,Commercial associate,Secondary Education,Single / not married,House / apartment,1,0,40,Employed
5046191,M,Y,Y,2,270000,Commercial associate,Higher Education,Married,House / apartment,4,0,47,Employed
5052659,F,N,Y,0,103500,Working,Secondary Education,Married,House / apartment,2,1,28,Employed
5052661,F,N,Y,0,103500,Working,Secondary Education,Married,House / apartment,2,1,28,Employed
5061762,F,Y,N,1,135000,Working,Higher Education,Married,Rented apartment,3,0,31,Employed
5126751,M,Y,N,2,135000,Working,Secondary Education,Married,With parents,4,0,46,Employed
5135344,M,N,Y,0,112500,Commercial associate,Higher Education,Married,House / apartment,2,1,55,Employed
5135345,M,N,Y,0,112500,Commercial associate,Higher Education,Married,House / apartment,2,1,55,Employed
5135346,M,N,Y,0,112500,Commercial associate,Higher Education,Married,House / apartment,2,1,55,Employed
5036319,F,N,Y,0,112500,Commercial associate,Secondary Education,Single / not married,House / apartment,1,0,49,Employed
5117323,F,N,Y,1,380250,State servant,Higher Education,Single / not married,With parents,2,0,33,Employed
5100464,M,Y,Y,1,315000,Working,Higher Education,Married,House / apartment,3,0,47,Employed
5068807,M,Y,Y,1,112500,Working,Higher Education,Married,House / apartment,3,0,32,Employed
5092087,M,Y,Y,2,247500,Working,Secondary Education,Married,House / apartment,4,1,47,Employed
5126308,F,N,N,0,112500,Working,Higher Education,Single / not married,Co-op apartment,1,0,35,Employed
5050729,M,Y,N,0,180000,Working,Secondary Education,Single / not married,With parents,1,0,23,Employed
5142763,F,N,N,0,117000,Commercial associate,Secondary Education,Single / not married,With parents,1,0,27,Employed
5118526,F,N,Y,0,180000,Commercial associate,Higher Education,Married,House / apartment,2,0,61,Employed
5118527,F,N,Y,0,180000,Commercial associate,Higher Education,Married,House / apartment,2,0,61,Employed
5047667,F,N,N,0,90000,Commercial associate,Secondary Education,Married,House / apartment,2,0,24,Employed
5041869,M,Y,N,0,99000,State servant,Secondary Education,Married,House / apartment,2,0,53,Employed
5022954,M,Y,Y,0,112500,Working,Secondary Education,Married,House / apartment,2,0,50,Employed
5054188,F,N,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,31,Employed
5023059,M,Y,Y,1,112500,Working,Secondary Education,Married,House / apartment,3,0,31,Employed
5058530,M,N,N,0,380250,Working,Secondary Education,Single / not married,Municipal apartment,1,1,25,Employed
5058531,M,N,N,0,380250,Working,Secondary Education,Single / not married,Municipal apartment,1,1,25,Employed
5058532,M,N,N,0,380250,Working,Secondary Education,Single / not married,Municipal apartment,1,1,42,Employed
5052739,F,N,Y,2,180000,Commercial associate,Secondary Education,Married,House / apartment,4,0,29,Employed
5068337,F,Y,Y,0,112500,Working,Higher Education,Married,House / apartment,2,0,28,Employed
5068339,F,Y,Y,0,112500,Working,Higher Education,Married,House / apartment,2,0,28,Employed
5068340,F,Y,Y,0,112500,Working,Higher Education,Married,House / apartment,2,0,28,Employed
5149188,M,Y,N,1,380250,Working,Higher Education,Married,House / apartment,3,1,27,Employed
5149190,M,Y,N,1,380250,Working,Higher Education,Married,House / apartment,3,1,27,Employed
5143079,F,Y,N,0,225000,Commercial associate,Secondary Education,Married,House / apartment,2,0,38,Employed
5142456,F,N,N,0,67500,Commercial associate,Higher Education,Separated,House / apartment,1,1,52,Employed
5142458,F,N,Y,0,67500,Commercial associate,Higher Education,Separated,House / apartment,1,1,52,Employed
5142459,F,N,Y,0,67500,Commercial associate,Higher Education,Separated,House / apartment,1,1,52,Employed
5116478,M,Y,Y,2,380250,Commercial associate,Secondary Education,Married,House / apartment,4,0,37,Employed
5111172,M,Y,Y,0,225000,Working,Higher Education,Married,Rented apartment,2,0,29,Employed
5028302,M,Y,Y,0,360000,Commercial associate,Incomplete Higher,Married,House / apartment,2,0,54,Employed
5125771,F,N,Y,0,112500,Working,Secondary Education,Married,House / apartment,2,0,64,Employed
5125775,F,N,Y,0,112500,Working,Secondary Education,Married,House / apartment,2,0,64,Employed
5142733,M,N,N,1,360000,Working,Higher Education,Married,House / apartment,3,0,30,Employed
5010172,F,N,Y,0,135000,Commercial associate,Secondary Education,Married,House / apartment,2,0,58,Employed
5117190,F,N,Y,2,207000,Commercial associate,Secondary Education,Widow,House / apartment,4,0,42,Employed
5067016,M,N,Y,0,225000,Working,Secondary Education,Single / not married,House / apartment,1,0,27,Employed
5105614,F,Y,Y,2,135000,Working,Higher Education,Married,House / apartment,4,0,34,Employed
5105819,M,Y,N,2,202500,Commercial associate,Higher Education,Married,House / apartment,4,0,32,Employed
5089580,F,Y,N,0,112500,State servant,Secondary Education,Married,House / apartment,2,0,32,Employed
5099957,F,Y,Y,1,225000,Commercial associate,Higher Education,Married,House / apartment,3,0,31,Employed
5090027,F,N,Y,0,126000,Working,Higher Education,Married,House / apartment,2,0,28,Employed
5116676,M,Y,Y,2,270000,Working,Secondary Education,Married,House / apartment,4,0,37,Employed
5105067,M,N,Y,0,157500,Working,Incomplete Higher,Married,House / apartment,2,0,37,Employed
5105069,M,N,Y,0,157500,Working,Incomplete Higher,Married,House / apartment,2,0,37,Employed
5037254,M,N,N,0,166500,Working,Secondary Education,Single / not married,House / apartment,1,0,23,Employed
5033496,M,Y,N,1,202500,Commercial associate,Higher Education,Married,With parents,3,0,27,Employed
5125172,F,Y,Y,0,157500,Working,Secondary Education,Married,House / apartment,2,0,41,Employed
5009918,F,N,Y,2,99000,Commercial associate,Higher Education,Married,House / apartment,4,0,35,Employed
5009118,F,N,N,0,157500,Commercial associate,Higher Education,Separated,With parents,1,0,43,Employed
5118441,F,Y,N,1,108000,Commercial associate,Higher Education,Married,House / apartment,3,0,44,Employed
5140074,F,N,Y,0,90000,Commercial associate,Secondary Education,Married,House / apartment,2,0,41,Employed
5066562,F,N,N,0,180000,Commercial associate,Incomplete Higher,Married,With parents,2,0,23,Employed
5054348,F,N,N,0,103500,Working,Secondary Education,Single / not married,House / apartment,1,0,34,Employed
5105657,F,Y,Y,2,380250,Working,Higher Education,Single / not married,House / apartment,3,0,39,Employed
5037202,F,Y,Y,1,112500,Working,Higher Education,Married,House / apartment,3,0,25,Employed
5069141,F,N,N,0,135000,Commercial associate,Higher Education,Married,With parents,2,0,42,Employed
5068671,M,N,Y,0,247500,Working,Incomplete Higher,Married,House / apartment,2,0,25,Employed
5104945,F,N,Y,2,67500,Commercial associate,Secondary Education,Married,House / apartment,4,0,46,Employed
5029348,M,Y,Y,0,270000,Working,Higher Education,Married,House / apartment,2,0,30,Employed
5029352,M,Y,Y,0,270000,Working,Higher Education,Married,House / apartment,2,0,30,Employed
5092147,M,Y,Y,0,166500,Working,Secondary Education,Single / not married,House / apartment,1,0,28,Employed
5113711,F,Y,Y,1,380250,State servant,Secondary Education,Married,House / apartment,3,0,46,Employed
5024033,F,N,Y,2,112500,Working,Secondary Education,Married,With parents,4,0,40,Employed
5106118,F,Y,Y,1,135000,Working,Higher Education,Married,House / apartment,3,0,37,Employed
5068523,F,N,Y,0,135000,Working,Secondary Education,Single / not married,House / apartment,1,0,34,Employed
5033514,F,Y,N,1,135000,Working,Secondary Education,Married,House / apartment,3,1,44,Employed
5142752,F,N,N,0,81000,Working,Secondary Education,Single / not married,House / apartment,1,0,49,Employed
5088101,F,Y,Y,0,270000,Working,Secondary Education,Separated,House / apartment,1,0,46,Employed
5089658,F,N,N,0,99000,Commercial associate,Secondary Education,Single / not married,House / apartment,1,0,45,Employed
5041739,M,N,Y,1,157500,Working,Secondary Education,Married,House / apartment,3,0,34,Employed
5028996,M,Y,Y,0,270000,Working,Higher Education,Married,House / apartment,2,0,34,Employed
5058371,F,N,Y,0,117000,Working,Secondary Education,Married,House / apartment,2,0,48,Employed
5137022,F,N,N,0,180000,State servant,Secondary Education,Widow,House / apartment,1,0,50,Employed
5092265,M,N,Y,0,112500,Working,Secondary Education,Civil marriage,House / apartment,2,0,49,Employed
5113621,M,N,N,0,225000,Working,Secondary Education,Widow,Municipal apartment,1,1,53,Employed
5113472,M,N,Y,0,202500,Working,Secondary Education,Married,House / apartment,2,0,53,Employed
5009706,F,N,N,0,157500,Working,Higher Education,Married,House / apartment,2,0,32,Employed
